text,sentiment,source,label
“خدمات ضعيفه”. موظفين المطعم في الافطار محترمين. المكيف في الفندف بشكل عام ضعيف البرودة وبالذات في الغرفه كان حار جدا وطلبنا اكثر من عشر مرات فحص المكيف ومافي فايد ه و يوم تتصل لهم اغلب الوقت ما يردون واذا ردو قالو اوكي بنبعث حد ولا حد يجي ولا شي موظفين الاستقبال قليلين ادب ومش محترمين ابدا ودفشين بشكل عام كانك قاعد تشحت منهم ولما سوينا شيك ان تقول سوق سمج اكثر من ساعه واقفين ويتعاملوا وياك بنظام ها الموجود عجبك او ما عجبك مب مهم بصراحة طاح من عيني الفندق,negative,HARD,0
جيد. . مواقف السيارات,neutral,HARD,1
“بودل الطائف”. التصميم العصري للوبيالنظافة. الخدمات المقدمة في لوبي الفندقالافطار غير متنوع وسيء مقارنة بالمبلغ,neutral,HARD,1
ضعيف جداً. القيمة جميلة و الموقع كذلك و طاقم العمل جديد و مريح جدا و لايوجد ازعاج.,negative,HARD,0
“لا انصح فيه ابداً”. الاثاث كلاسيكي رائع ونظيف. ١-تعامل الموظفين وعمال النظافه والصيانه سيء للغايه ٢-التاخير في تنفيذ الطلبات ( انفجر سخان الماء في الحمام واصبحت المياه تصب من السقف ولم يحضر فني الصيانه الا بعد عدة اتصالات واستغرق الوضع نصف ساعه او اكثر واكملنا يومنا بدون ماء حار ولم يتم الاعتذار او تبديل الغرفه ابداً )٣-كان حجزنا ٣ اشخاص بالغين وتم وضعنا في سويت يوجد به سرير واحد فقط وتمت اضافة السريرين الباقيه ووضع احدهم في الصاله لضيق المكان ٤-السعر للخدمه المقدمه يعتبر مبالغ فيه جداً ٥- الشبابيك لاتفتح the service is too badthe stuff unfriendly costly,negative,HARD,0
رائع. . صغر مساحة الغرفة,neutral,HARD,1
"""رائع. انصح به جدا ، وذلك لما يتميز به من موقع رائع ونظافة وخدمة الاستقبال الرائعة . والافطار جيد جدا. يعاب عليه صغر الحمامات ( أكرمكم الله ) وإذا كان السكن ف الأدوار السفلى رائحة المطعم تأتي ف بعض الأحيان .لكن الفندق بشكل عام ممتاز ...""",neutral,HARD,1
مخيب للأمل. . اولاً لايوجد راحه كون عمال النظافه يقومون بطرق الباب باليد ثانيا سكن شباب عزاب بجوار العوائل والسماح لهم بالتدخين مما سبب انزعاج,negative,HARD,0
جيد. كل شي اعجبني نظافه وهدوء وفطور. لا شي,neutral,HARD,1
“مغبرة التاريخ”. . وصلنا وقت العاصفة الرملية وكانو فاتحين الابواب ومن كثر الغبار بالفندق قسم ان الموظف كان مغبر .وصلنا بعد حجزنا بساعتين ورفض الموظف يستقبلنا قالو الغرفة يبي لها ساعتين تتنظف .سحب الموظف المغبر المبلغ من الفيزا وقت ماكنا طالعين بدون ما يكلم او يسأل يوم رجعنا طلب منا مبلغ الشقه زائد مثله تأمين زائد المبلغ اللي سحبه من الفيزا.,negative,HARD,0
“فندق مايسوي يكون نجمة واحدة”. . الفندق وأكثر شي لم يعجبني طاقم الفندق ومديرهم أمرة هندية معاملة ضعيفة جداجدا,negative,HARD,0
مخيب للأمل. الموقع فقط. النظافة سيئة جداً و الاثاث قديم جداً و غير مريح و الفرش غير نظيف,negative,HARD,0
“دبي السعاده”. البناء والترفيه. الخدمه والازدحام,negative,HARD,0
“لاانصح به”. . موقع غير ملايم حيث يقع في منطقة الصناعية يعني كلها ورش وحداد حسب الموقعكم بان ممكن الدفع عم طريق الفيزا للاسف الشبكة عطلانه,negative,HARD,0
جيد. . عامل الميني بار طرق الباب ولكن كنا نائمين وعندما لم يتم الرد عليه فتح باب الشقة وتم الاستيعاب له وهذا تصرف غير لائق ابداًف,neutral,HARD,1
"""استثنائي. طاقم العمل ،نظافة الفندق والغرف،. البوفيه اقل من عادي.الفندق يصلح لمن له عمل في الديرة لانه بعيد أماكن السياحة""",positive,HARD,2
جيد. السعر مناسب توفر المواقف. وجود بعض الحشرات داخل الغرفةيحتاج مزيد من الاهتمام والتنظيفالانترنت غير متوفر في الغرفة,neutral,HARD,1
“من أفضل الفنادق في إمارة أبوظبي”. الخدمات ممتازة بشتى وسائلها.,positive,HARD,2
رائع. خدمات جيدة وسريعة.,neutral,HARD,1
مخيب للأمل. . لم يتم تنظيفلم يتم نقل المخلفات و القمامه لمده 3 اياملم يتم توفير فوط في الحمام,negative,HARD,0
“رائع”. طاقم الفندق بالاستقبال والخدمة. خدمة الغرق بالطعام هناك اغلاط بالطلبات يجب التركيز بها,positive,HARD,2
مخيب للأمل. قرب الفندق من الحرم. نظافة الغرف و صغر حجمها وطاقم الفندق غير متعاونين,negative,HARD,0
“اجمل فندق قريب من مول الامارات”. صالة الجيم اكثر من ممتازة واتمنى اضافة قنوات رياضية لباقة القنوات كاجزيرة الرياضية ....,positive,HARD,2
“مريح”. الغرفة. الشقة,neutral,HARD,1
استثنائي. تعامل رائع  وخدمة متميزة.,positive,HARD,2
رائع. رائع جدا. لا يوجد,neutral,HARD,1
مخيب للأمل. مكان حلوه. لا يوحد مناشف داخل الحمام رنت ع النظافة بس ما في احد رد علي,negative,HARD,0
“السعودية”. النظافة والاستقبال والهدوء.,positive,HARD,2
“فندق زباله”. . المواقف لا تصلح لاي سياره حتى لو كانت صغيرهالانترنت بطيئغير نظيفلا يتجاوب مع قيمة الحجز,negative,HARD,0
“تجربة جميله استمتعت بها”. الموقع مناسب جدا والسعر معقول. النت كان ضعيف جدا,neutral,HARD,1
“جيد”. قربه من الحرم. الطريق للفندق مرتفع ويصعب للوصول لكبار السن وذوي الاحتياجات الخاصه,neutral,HARD,1
“جيدة بشكل عام”. التكييف ممتاز. الثلاجة مغلقة . ادوات الحمام ناقصة لايوجد سجادة صلاة,neutral,HARD,1
“رووووعه وبس”. النظافه..الديكور..الموظفين تعاملهم جيد خصوصا الاخ التونسي نسيت اسمهالنت مجاني.وجيد هدووءالفندق يصلح شهر عسل او زوج.وزوجته ماينفع اطفال. امممممم حرام اظلمهم كل شي روووعه بصراحه بس المطبخ بالجناح مافيه ادوات تساعد بس غلايه,neutral,HARD,1
“إقامة ممتعة وتجميله”. قربه من الحرم الراحة و الهدوء الذوق الراقي والاهتمام بالضيوف تنوع الافطار ومستوى الخدمات جميل. يحتاج الى نظافة اكثر وتغيير الفرش و السجاد التأخير في الدخول حيث وصلنا الساعة الثامنة ولم ندخل الا الرابعة عصرا,positive,HARD,2
جيد. نعم. الواي فاي لو كان في ارجاء الفندق كامل,neutral,HARD,1
“فندق اكثر من رائع”. اشكر الاستاذ محمد الرفاعي علي حسن التعاون مع نزلاء الفندق وتسهيل جميع اجراءتهم من حجوزاتهم وحل جميع المشاكل لهم.,positive,HARD,2
“ليس كما في الصور”. تعاون موظفي الاستقبال. الغرف ليست كما في الصور المفارش مختلفه لا يوجد غلايه واكواب طلبت غلايه واحضروها الفطور بسيط جداً لم يعجبني الغرف صغيره لا يمكن التحكم بالتكيف  الموقع بعيد جدا عن الخدمات و لايوجد مغسله او غساله ملابس,negative,HARD,0
