text,sentiment,source,label
جيد جداً. الهدووء. ثلاجه خربانه,neutral,HARD,1
“للفخامة عنوان”. رائع. قيمه المرافق كالفي شوب والمطاعم مرتفعه جدا,positive,HARD,2
“الفندق حلو وكتمه في نفس الوقت”. الفندق ديكوره جميل. الحمآم ضيق بالنسبه لخمس نجوم,neutral,HARD,1
“لا أفضل النزول هناك مرة اخرى”. . طريقة الاستقبال سيئةعدم وجود خدماتلا يوجد تواصل مع الاستقبال (لا تستطيع الاتصال بالاستقبال تليفونيا),negative,HARD,0
“ممتاز”. الهدوءالموقعالخدمةالسعرالراحة.,positive,HARD,2
“لأحد يتهور وياخذه”. مافيه شي اعجبني. كل شي وسخ وحشرات في الغرفة السرير كله حشرات كل جسمي تقرص منها الا ستقابل سيى والخدمي سيه نصيحه لا تفكر فيه,negative,HARD,0
"""“لا بأس به”. هدوءه. وقت الدخول سيئ جداً ، يأخرونك واعطوني غرفة سرير مزدوج وانا لم اطلبها ورفضتها وعطوني اللي ابي ، الواي فاي ضعييييف ، عدم وجود طاقم يتكلم عربي كله انجليزي .""",neutral,HARD,1
“فندق جيذ”. الفندق نظيق وجيد. مواقف الفندق صغيره وضيقه,neutral,HARD,1
“كانت الاقامة جميلة و ممتعة في الفندق”. حديقة الفندق اللوبي كبير. بعد موقع الفندق عن مدينة دبيبعض سائقين التاكسي من دبي لا يعرفون موقعه كان يوجد قليل من الضوضاء في ممرات في الغرفة,neutral,HARD,1
“جدا رائع”. الفندق جدا رائع وموقعه أكثر من رائع. لا يوجد,positive,HARD,2
"""جيد. الخدمة ممتازة ، توفر المواقف. التأخير في check in""",neutral,HARD,1
كتاب سلس.سابق لعصره,neutral,LABR,1
رائع. نعم جدا.,neutral,HARD,1
“ممتاز كقيمه”. الغرفه كانت نظيفه  ومرتبه  غير مفارش السرير طبعا الموظفين ودودين جدا. مفارش السرير كانت غير نظيفه ابدا,neutral,HARD,1
“الراحه و الهدوء”. كل شي اعجبني. لا شي,positive,HARD,2
ضعيف جداً. اعجبني  موقعه لانه قريب  من كل شي و نظافة الحمام فقط. أنا م انصح ان العوائل يسكنون فيه لان مافيه أمان يسكن جنبك شباب وثاني شي والله ان الافياش محروقه ومكشوفه وثالث شي رايحه الفرش تعبانه ومكيف خربان مافيه مناشف والغلايه خربانه كل هذا في غرفه رقم ٤٠٤والله حرام يكون في البوكنج,negative,HARD,0
“انصح بالإقامة في بدول الغرفه رائعه والسعر مقبول بالنسبه للغرفه”. راحة ..خدمه خمس نجوم...الخدمة مقابل المال أكثر من رائعه. السيراميك ..لو يستبدل بباركيه أو قطع سجاد..الجو بارد عدم وجود شبشب,positive,HARD,2
"""“المملكة العربيه السعوديه”. الموقع. الإنترنت سيء للغايه ، إزعاج للغايه موسيقى الجرس و رائحة سيئة رائحة طبخ  تنظيف اثناء النوم اذا قلت لهم فيما بعد مايرجعون ثاني  التكييف سيء ديسكو واضح للكل""",negative,HARD,0
مخيب للأمل. . الاستقبالالسريرالحمامالمسبح,negative,HARD,0
“حقيقتا هو الأفضل في كل شي”. نعم كان الافطار لذيذ ومتنوع وكان السرير مريح جدا. لايوجد,positive,HARD,2
استثنائي. القرب من سوق التنين والمطاعم الجديدة الخارجية في التنين 2 والسوبر ماركت جيان . عدم وجود سيرفس لحمل الشنط,positive,HARD,2
"لما تشوف الشهيد تبقي السلامة خجل وتبقي عايز تقوله يا أخي أسف طب قولي بس أعمل ايه, لو يعني فيها عمل اللقمة دي ليك نصيب فيها باشيلهولك واشيل نصيبك من القعدة وكاسات الشاي لكن نصيبك في انفاسي اشيله ازاي وازاي اشيلك نصيبك من فرحنا الجاي ساعات الاقيني باطلب خط محمولك باعمل في نفسي كده ليه, لسه مش عارف واروح ع القهوة واسأل ""هو جيه وسأل؟"" من قالك الموت طبيعي يبقي مش شايف الموت ده شيء مش طبيعي الموت ده اصله خلل الاصل فينا الخلود وهاييجي يوم نلقاه ما تحسبوش الشهيد اداكوا بس حياة ما موتوش هو وحده اللي برصاصة رماة ده طخ ابنه اللي لسه ما اتولدش معاه وطخ اولاد اولاده لاخرة الايام موت معاه بشرية كاملة محتملة وعدوا كان فيها كام شاعر وكام رسام وكام طبيب عبقري بين الاطبة امام وفيلسوف ليه علي حكم الليالي كلام وبنت نظرتها تشفي القلب من داؤه فيه شعب كامل رحل ما عرفش اسماؤه في جسم كل شهيد فيه مصر مكتملة فخلوا مصر اللي فاضلة تعيش كما شاؤوا من قصيدة ""يا شعب مصر""",neutral,LABR,1
ضعيف جداً. . اسلوب تعامل الموظفين كتابتهم يبعد عن الحرم المكي كيلوا ونص وهو يبعد اكثر من ثلاثة كيلوا عدم توفر النقل للحرم المكيعدم تنسيق بين المناوبين الاستقبال وعدم تسجيل النزلاء في نظام الفندق وعدم صرف ايصال دفععدم التزام بالغرف المطلوبة والاسرة حجمها جدا صغير للبالغ خدمات الفندق جدا ضعيفه ومعاودة الاتصال تكرار ومرار للخدمة وبعض الاحيان عدم الحضور عدم قبولهم تغير تواريخ الحجز وذلك بسبب تاخير الحضور لعدم معرفة الموقع ووعدم وصفهم الدقيق للفندق,negative,HARD,0
“بدون”. القرب من الحرم النبوي. طاقم الاستقبال لديهم مجموعة غرف خاصة بالنزلاء القادمين عن طريق موقع بوكننق سيئة الأثاث ومتهالكة وأما الغرف الجيدة والنظيفة تعطى للنزلاء الاخرين,negative,HARD,0
بعد مخلصتها . كاننفسى أعمل عليها ببى . بقى ديييييي رواية تاريخية . هطل,negative,LABR,0
"""جيد جداً. الفطور خيالي , الموقع. فندق بهذا السعر والموقع والفخامة لا يوجد له لوحة تدل على موقعه ؟سألت جميع رجال الأمن للوصول حتى إنني وصلت ولا أعلم عن وصولي""",neutral,HARD,1
جيد. النظافه والترتيب والغرف الواسعه. عدم وجود قنوات اخباريه عربيه مثل ( العربيه والحدث والجزيره واغلب القنوات العربيه غير موجوده ) الموجود خمسين قناة فقط اغلبها اجنبيه لاتحظى بمتابعه من الخليجيين !!!,neutral,HARD,1
مخيب للأمل. وجود مواقف مجانيه. موقع الفندق,negative,HARD,0
“الاسبوع الماضي و الاسبوع الذي يليه”. . روائح كريهه في الغرف الحمامات هناك بقع على السيفون لا يوجد مواقف لا يوجد حامل الملابس و غيرها و الازدحام,negative,HARD,0
رائع. موقع جيد. الواى فاى سىءعدم وجود مكان لركن السيارةزياده سعر الغرف عن العام الماضي بنسبه50% بدون مبرر ونقص تجهيزات الغرفه عن المرة السابقه فى شهر ابريل,neutral,HARD,1
“كانت من اجمل أماكن الاقامه التى ذهبت لها”. كانت الخدمه من اروع ما يكون ووجبة الافطار كانت رائعه وتخدم جميع الأذواق. لو كان هناك هيتر صغير لعمل القهوه العربيه,positive,HARD,2
